segment_id,dataset_family,boundary_pair,title,text,gold_role,contrast_role,gold_entities,gold_operative_status,gold_relation,gold_answer_relevant,difficulty,notes
EXPAND_S0510,entity_focus,ENTITY_COVERAGE,expanded_entity_0510.md,The route remains ambiguous unless model release governance and evaluation are both visible to human review.,LIMITATION,ENTITY_NEAR_MISS,model release governance; evaluation; policy context,LIMITED,limits,YES,HARD,Entity coverage row for model release governance with controlled near miss.
EXPAND_S0511,entity_focus,ENTITY_COVERAGE,expanded_entity_0511.md,"Future corpora should include paired rows that separate privacy from human review. The nearby phrase mentions controls only as a contrast, not the main label.",NEXT_STEP,ENTITY_NEAR_MISS,privacy; human review; controls,ACTIVE,proposes_next_test,YES,MEDIUM,Entity coverage row for privacy with controlled near miss.
EXPAND_S0512,entity_focus,ENTITY_COVERAGE,expanded_entity_0512.md,"In one release review, a reviewer accepted consent boundary but sent evidence selection back for a second check.",EXAMPLE,ENTITY_NEAR_MISS,consent boundary; evidence selection; risk management,DESCRIPTIVE,gives_example,YES,EASY,Entity coverage row for consent boundary with controlled near miss.
EXPAND_S0513,entity_focus,ENTITY_COVERAGE,expanded_entity_0513.md,The project note records why permission boundary and tool-use security appear together in the benchmark context.,BACKGROUND,ENTITY_NEAR_MISS,permission boundary; tool-use security; RouteMap,DESCRIPTIVE,sets_context,MAYBE,HARD,Entity coverage row for permission boundary with controlled near miss.
EXPAND_S0514,entity_focus,ENTITY_COVERAGE,expanded_entity_0514.md,retrieval trace should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,ENTITY_NEAR_MISS,retrieval trace; incident response; mismatch review,ACTIVE,asserts,YES,MEDIUM,Entity coverage row for retrieval trace with controlled near miss.
EXPAND_S0515,entity_focus,ENTITY_COVERAGE,expanded_entity_0515.md,route provenance names the boundary where agent memory becomes part of the route record.,DEFINE,ENTITY_NEAR_MISS,route provenance; agent memory; gold labels,DESCRIPTIVE,defines,YES,HARD,Entity coverage row for route provenance with controlled near miss.
EXPAND_S0516,entity_focus,ENTITY_COVERAGE,expanded_entity_0516.md,"The workflow compares RouteMap against audit trail and records the selected evidence in the audit trail. The nearby phrase mentions routemap segment only as a contrast, not the main label.",METHOD,ENTITY_NEAR_MISS,RouteMap; audit trail; RouteMap segment,ACTIVE,recommends,YES,MEDIUM,Entity coverage row for RouteMap with controlled near miss.
EXPAND_S0517,entity_focus,ENTITY_COVERAGE,expanded_entity_0517.md,The benchmark output reports that route extraction was selected more consistently than answer support.,RESULT,ENTITY_NEAR_MISS,route extraction; answer support; RouteMap,DESCRIPTIVE,reports_usefulness,YES,EASY,Entity coverage row for route extraction with controlled near miss.
EXPAND_S0518,entity_focus,ENTITY_COVERAGE,expanded_entity_0518.md,benchmark alone is insufficient when policy context is absent from the retrieved passage.,LIMITATION,ENTITY_NEAR_MISS,benchmark; policy context; LLM application security,LIMITED,limits,YES,HARD,Entity coverage row for benchmark with controlled near miss.
EXPAND_S0519,entity_focus,ENTITY_COVERAGE,expanded_entity_0519.md,A follow-up evaluation should add harder examples where evaluation nearly overlaps with controls.,NEXT_STEP,ENTITY_NEAR_MISS,evaluation; controls; AI safety evaluation,ACTIVE,proposes_next_test,YES,MEDIUM,Entity coverage row for evaluation with controlled near miss.
EXPAND_S0520,entity_focus,ENTITY_COVERAGE,expanded_entity_0520.md,"During an incident drill, the audit trail links human review to one passage and risk management to another.",EXAMPLE,ENTITY_NEAR_MISS,human review; risk management; model release governance,DESCRIPTIVE,gives_example,YES,HARD,Entity coverage row for human review with controlled near miss.
EXPAND_S0521,entity_focus,ENTITY_COVERAGE,expanded_entity_0521.md,"A source packet frames evidence selection alongside source context so reviewers can place the passage before judging its route label. The nearby phrase mentions privacy only as a contrast, not the main label.",BACKGROUND,ENTITY_NEAR_MISS,evidence selection; source context; RouteMap,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Entity coverage row for evidence selection with controlled near miss.
EXPAND_S0522,entity_focus,ENTITY_COVERAGE,expanded_entity_0522.md,A route-aware system loses answer support when tool-use security is separated from mismatch review.,CLAIM,ENTITY_NEAR_MISS,tool-use security; mismatch review; consent boundary,ACTIVE,asserts,YES,EASY,Entity coverage row for tool-use security with controlled near miss.
EXPAND_S0523,entity_focus,ENTITY_COVERAGE,expanded_entity_0523.md,The phrase incident response marks the identity of the route feature connected to gold labels.,DEFINE,ENTITY_NEAR_MISS,incident response; gold labels; permission boundary,DESCRIPTIVE,defines,YES,HARD,Entity coverage row for incident response with controlled near miss.
EXPAND_S0524,entity_focus,ENTITY_COVERAGE,expanded_entity_0524.md,"The reviewer logs agent memory, checks RouteMap segment, and stores the route decision before publishing the answer.",METHOD,ENTITY_NEAR_MISS,agent memory; RouteMap segment; retrieval trace,ACTIVE,recommends,YES,MEDIUM,Entity coverage row for agent memory with controlled near miss.
EXPAND_S0525,entity_focus,ENTITY_COVERAGE,expanded_entity_0525.md,The mismatch review shows audit trail improved after adding labels while secure AI development remained unstable.,RESULT,ENTITY_NEAR_MISS,audit trail; secure AI development; RouteMap,DESCRIPTIVE,reports_usefulness,YES,HARD,Entity coverage row for audit trail with controlled near miss.
EXPAND_S0526,entity_focus,ENTITY_COVERAGE,expanded_entity_0526.md,"Without answer support, the extractor may overstate LLM application security and hide a residual route gap. The nearby phrase mentions routemap only as a contrast, not the main label.",LIMITATION,ENTITY_NEAR_MISS,answer support; LLM application security; RouteMap,LIMITED,limits,YES,MEDIUM,Entity coverage row for answer support with controlled near miss.
EXPAND_S0527,entity_focus,ENTITY_COVERAGE,expanded_entity_0527.md,The next benchmark should compare policy context with AI safety evaluation on unseen route-retrieval documents.,NEXT_STEP,ENTITY_NEAR_MISS,policy context; AI safety evaluation; route extraction,ACTIVE,proposes_next_test,YES,EASY,Entity coverage row for policy context with controlled near miss.
EXPAND_S0528,entity_focus,ENTITY_COVERAGE,expanded_entity_0528.md,A tenant report shows controls in the retrieved path while model release governance appears only in the notes.,EXAMPLE,ENTITY_NEAR_MISS,controls; model release governance; benchmark,DESCRIPTIVE,gives_example,YES,HARD,Entity coverage row for controls with controlled near miss.
EXPAND_S0529,entity_focus,ENTITY_COVERAGE,expanded_entity_0529.md,A policy context page introduces risk management vocabulary before any substantive extraction claim is made.,BACKGROUND,ENTITY_NEAR_MISS,risk management; privacy; RouteMap,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Entity coverage row for risk management with controlled near miss.
EXPAND_S0530,entity_focus,ENTITY_COVERAGE,expanded_entity_0530.md,source context improves RouteMap reliability only when consent boundary remains visible to downstream reviewers.,CLAIM,ENTITY_NEAR_MISS,source context; consent boundary; human review,ACTIVE,asserts,YES,HARD,Entity coverage row for source context with controlled near miss.
EXPAND_S0531,entity_focus,ENTITY_COVERAGE,expanded_entity_0531.md,"In this benchmark, mismatch review denotes the label used for passages that carry permission boundary. The nearby phrase mentions evidence selection only as a contrast, not the main label.",DEFINE,ENTITY_NEAR_MISS,mismatch review; permission boundary; evidence selection,DESCRIPTIVE,defines,YES,MEDIUM,Entity coverage row for mismatch review with controlled near miss.
EXPAND_S0532,entity_focus,ENTITY_COVERAGE,expanded_entity_0532.md,"RouteMap processing links gold labels to retrieval trace, validates the label, and preserves the reviewer note.",METHOD,ENTITY_NEAR_MISS,gold labels; retrieval trace; tool-use security,ACTIVE,recommends,YES,EASY,Entity coverage row for gold labels with controlled near miss.
EXPAND_S0533,entity_focus,ENTITY_COVERAGE,expanded_entity_0533.md,The evaluation run recovered RouteMap segment but missed route provenance in several hard boundary rows.,RESULT,ENTITY_NEAR_MISS,RouteMap segment; route provenance; RouteMap,DESCRIPTIVE,reports_usefulness,YES,HARD,Entity coverage row for RouteMap segment with controlled near miss.
EXPAND_S0534,entity_focus,ENTITY_COVERAGE,expanded_entity_0534.md,The route remains ambiguous unless secure AI development and RouteMap are both visible to human review.,LIMITATION,ENTITY_NEAR_MISS,secure AI development; RouteMap; agent memory,LIMITED,limits,YES,MEDIUM,Entity coverage row for secure AI development with controlled near miss.
EXPAND_S0535,entity_focus,ENTITY_COVERAGE,expanded_entity_0535.md,Future corpora should include paired rows that separate LLM application security from route extraction.,NEXT_STEP,ENTITY_NEAR_MISS,LLM application security; route extraction; audit trail,ACTIVE,proposes_next_test,YES,HARD,Entity coverage row for LLM application security with controlled near miss.
EXPAND_S0536,entity_focus,ENTITY_COVERAGE,expanded_entity_0536.md,"In one release review, a reviewer accepted AI safety evaluation but sent benchmark back for a second check. The nearby phrase mentions answer support only as a contrast, not the main label.",EXAMPLE,ENTITY_NEAR_MISS,AI safety evaluation; benchmark; answer support,DESCRIPTIVE,gives_example,YES,MEDIUM,Entity coverage row for AI safety evaluation with controlled near miss.
EXPAND_S0537,entity_focus,ENTITY_COVERAGE,expanded_entity_0537.md,The project note records why model release governance and evaluation appear together in the benchmark context.,BACKGROUND,ENTITY_NEAR_MISS,model release governance; evaluation; RouteMap,DESCRIPTIVE,sets_context,MAYBE,EASY,Entity coverage row for model release governance with controlled near miss.
EXPAND_S0538,entity_focus,ENTITY_COVERAGE,expanded_entity_0538.md,privacy should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,ENTITY_NEAR_MISS,privacy; human review; controls,ACTIVE,asserts,YES,HARD,Entity coverage row for privacy with controlled near miss.
EXPAND_S0539,entity_focus,ENTITY_COVERAGE,expanded_entity_0539.md,consent boundary names the boundary where evidence selection becomes part of the route record.,DEFINE,ENTITY_NEAR_MISS,consent boundary; evidence selection; risk management,DESCRIPTIVE,defines,YES,MEDIUM,Entity coverage row for consent boundary with controlled near miss.
EXPAND_S0540,entity_focus,ENTITY_COVERAGE,expanded_entity_0540.md,The workflow compares permission boundary against tool-use security and records the selected evidence in the audit trail.,METHOD,ENTITY_NEAR_MISS,permission boundary; tool-use security; source context,ACTIVE,recommends,YES,HARD,Entity coverage row for permission boundary with controlled near miss.
EXPAND_S0541,entity_focus,ENTITY_COVERAGE,expanded_entity_0541.md,"The benchmark output reports that retrieval trace was selected more consistently than incident response. The nearby phrase mentions mismatch review only as a contrast, not the main label.",RESULT,ENTITY_NEAR_MISS,retrieval trace; incident response; RouteMap,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Entity coverage row for retrieval trace with controlled near miss.
EXPAND_S0542,entity_focus,ENTITY_COVERAGE,expanded_entity_0542.md,route provenance alone is insufficient when agent memory is absent from the retrieved passage.,LIMITATION,ENTITY_NEAR_MISS,route provenance; agent memory; gold labels,LIMITED,limits,YES,EASY,Entity coverage row for route provenance with controlled near miss.
EXPAND_S0543,entity_focus,ENTITY_COVERAGE,expanded_entity_0543.md,A follow-up evaluation should add harder examples where RouteMap nearly overlaps with audit trail.,NEXT_STEP,ENTITY_NEAR_MISS,RouteMap; audit trail; RouteMap segment,ACTIVE,proposes_next_test,YES,HARD,Entity coverage row for RouteMap with controlled near miss.
EXPAND_S0544,entity_focus,ENTITY_COVERAGE,expanded_entity_0544.md,"During an incident drill, the audit trail links route extraction to one passage and answer support to another.",EXAMPLE,ENTITY_NEAR_MISS,route extraction; answer support; secure AI development,DESCRIPTIVE,gives_example,YES,MEDIUM,Entity coverage row for route extraction with controlled near miss.
EXPAND_S0545,entity_focus,ENTITY_COVERAGE,expanded_entity_0545.md,A source packet frames benchmark alongside policy context so reviewers can place the passage before judging its route label.,BACKGROUND,ENTITY_NEAR_MISS,benchmark; policy context; RouteMap,DESCRIPTIVE,sets_context,MAYBE,HARD,Entity coverage row for benchmark with controlled near miss.
EXPAND_S0546,entity_focus,ENTITY_COVERAGE,expanded_entity_0546.md,"A route-aware system loses answer support when evaluation is separated from controls. The nearby phrase mentions ai safety evaluation only as a contrast, not the main label.",CLAIM,ENTITY_NEAR_MISS,evaluation; controls; AI safety evaluation,ACTIVE,asserts,YES,MEDIUM,Entity coverage row for evaluation with controlled near miss.
EXPAND_S0547,entity_focus,ENTITY_COVERAGE,expanded_entity_0547.md,The phrase human review marks the identity of the route feature connected to risk management.,DEFINE,ENTITY_NEAR_MISS,human review; risk management; model release governance,DESCRIPTIVE,defines,YES,EASY,Entity coverage row for human review with controlled near miss.
